CustomerID,Churn Probability
1810-MVMAI,0.12
4732-RRJZC,0.12
0980-PVMRC,0.119
2499-AJYUA,0.119
6870-ECSHE,0.119
5577-OTWWW,0.119
9367-TCUYN,0.119
4075-JFPGR,0.119
9861-PDSZP,0.119
5934-RMPOV,0.119
3181-VTHOE,0.119
0377-JBKKT,0.119
7080-TNUWP,0.119
3999-WRNGR,0.119
6861-OKBCE,0.119
4822-LPTYJ,0.119
3733-UOCWF,0.118
4881-GQJTW,0.118
9817-APLHW,0.118
1338-CECEE,0.118
3214-IYUUQ,0.118
1036-GUDCL,0.118
9143-CANJF,0.118
1452-KIOVK,0.118
4694-PHWFW,0.118
9955-QOPOY,0.118
0285-INHLN,0.117
5906-CVLHP,0.117
4909-JOUPP,0.117
3572-UOLYZ,0.117
5337-IIWKZ,0.117
9592-ERDKV,0.117
9932-WBWIK,0.117
3099-OONVS,0.117
7777-UNYHB,0.117
9762-YAQAA,0.117
7576-ASEJU,0.117
0696-UKTOX,0.117
0022-TCJCI,0.116
3340-QBBFM,0.116
8079-XRJRS,0.116
8646-JCOMS,0.116
5829-NVSQN,0.116
1114-CENIM,0.116
1291-CUOCY,0.116
1472-TNCWL,0.116
6993-YGFJV,0.116
8065-QBYTO,0.116
3012-VFFMN,0.116
2240-HSJQD,0.116
2091-MJTFX,0.116
8317-BVKSO,0.115
7629-WIXZF,0.115
0815-MFZGM,0.115
9364-YKUVW,0.115
5774-XZTQC,0.115
7595-EHCDL,0.114
4039-PIMHX,0.114
4111-BNXIF,0.114
3847-BAERP,0.114
9904-EHEVJ,0.114
6967-QIQRV,0.114
9626-VFRGG,0.114
1641-RQDAY,0.114
2746-DIJLO,0.113
4486-EFAEB,0.113
4504-YOULA,0.113
7531-GQHME,0.113
2484-DGXPZ,0.113
4508-OEBEY,0.113
7100-FQPRV,0.113
8563-IIOXK,0.113
9308-ANMVE,0.113
7998-ZLXWN,0.113
9256-JTBNZ,0.113
5756-OZRIO,0.113
0496-AHOOK,0.113
3167-SNQPL,0.112
4500-HKANN,0.112
9848-JQJTX,0.112
6036-TTFYU,0.112
9880-TDQAC,0.112
8071-SBTRN,0.112
4806-DXQCE,0.112
1452-XRSJV,0.112
9909-IDLEK,0.112
7816-VGHTO,0.112
2634-HCZGT,0.112
8268-YDIXR,0.112
1555-DJEQW,0.112
6214-EDAKZ,0.112
1845-CSBRZ,0.111
5025-GOOKI,0.111
0547-HURJB,0.111
9018-PCIOK,0.111
7771-ZONAT,0.111
9917-KWRBE,0.111
9513-DXHDA,0.111
5120-ZBLAI,0.111
9782-LGXMC,0.111
6481-OGDOO,0.111
7176-WRTNX,0.111
8752-GHJFU,0.111
8707-RMEZH,0.111
1850-AKQEP,0.111
8788-DOXSU,0.111
7901-IIDQV,0.111
4525-VZCZG,0.11
0516-UXRMT,0.11
2845-KDHVX,0.11
6040-CGACY,0.11
4404-HIBDJ,0.11
2361-FJWNO,0.11
6156-UZDLF,0.11
3920-HIHMQ,0.11
5173-ZXXXL,0.11
5524-KHNJP,0.11
4072-IPYLT,0.11
5020-ZSTTY,0.11
8879-ZKJOF,0.11
0106-UGRDO,0.11
6402-SSEJG,0.11
7336-RLLRH,0.11
6266-QHOJZ,0.109
8800-ZKRFW,0.109
6999-CHVCF,0.109
7994-XIRTR,0.109
1866-NXPSP,0.109
9555-SAHUZ,0.109
9544-PYPSJ,0.109
2200-DSAAL,0.109
2898-LSJGD,0.109
4717-GHADL,0.109
7868-BGSZA,0.109
1282-IHQAC,0.109
8573-CGOCC,0.109
9480-BQJEI,0.108
0930-EHUZA,0.108
8735-NBLWT,0.108
7520-HQWJU,0.108
5232-NXPAY,0.108
3174-RKMOW,0.108
1179-INLAT,0.108
3244-CQPHU,0.108
5397-TUPSH,0.108
8378-LKJAF,0.108
5061-PBXFW,0.108
4097-YODCF,0.107
2811-POVEX,0.107
7055-JCGNI,0.107
5537-UXXVS,0.107
3524-WQDSG,0.107
1334-PDUKM,0.107
6663-JOCQO,0.107
1696-HXOWK,0.107
0111-KLBQG,0.107
8313-AFGBW,0.107
6131-JLWZM,0.107
0670-ANMUU,0.107
8421-WZOOW,0.107
1395-OFUWC,0.107
3655-SNQYZ,0.106
8401-EMUWF,0.106
2091-GPPIQ,0.106
4098-NAUKP,0.106
6035-RIIOM,0.106
0089-IIQKO,0.106
0787-LHDYT,0.106
0750-EBAIU,0.106
3224-DFQNQ,0.106
2332-EFBJY,0.106
3780-DDGSE,0.106
5386-THSLQ,0.106
2887-JPYLU,0.106
8138-EALND,0.105
0549-CYCQN,0.105
6103-QCKFX,0.105
6352-GIGGQ,0.105
3682-YEUWS,0.105
8822-KNBHV,0.105
0840-DCNZE,0.105
9691-HKOVS,0.105
5539-HIVAK,0.105
3733-ZEECP,0.105
5056-FIMPT,0.105
2834-JRTUA,0.104
8909-BOLNL,0.104
6088-BXMRG,0.104
0602-DDUML,0.104
4091-TVOCN,0.104
6568-POCUI,0.104
1658-XUHBX,0.104
0384-LPITE,0.104
5499-ECUTN,0.104
4488-PSYCG,0.103
6661-EIPZC,0.103
9309-BZGNT,0.103
9578-FOMUK,0.103
2027-CWDNU,0.103
7445-WMRBW,0.103
4522-XRWWI,0.103
4422-QVIJA,0.103
3318-ISQFQ,0.103
0565-IYCGT,0.103
7838-LAZFO,0.102
1090-ESELR,0.102
2798-NYLMZ,0.102
0564-MUUQK,0.102
3796-ENZGF,0.102
1576-PFZIW,0.102
4063-EIKNQ,0.102
9800-ONTFE,0.102
5504-WSIUR,0.102
7266-GSSJX,0.102
8869-TORSS,0.102
4115-UMJFQ,0.101
0756-MPZRL,0.101
7876-AEHIG,0.101
1216-JWVUX,0.101
7997-EASSD,0.101
2055-BFOCC,0.101
6838-HVLXG,0.101
2061-VVFST,0.101
4947-DSMXK,0.101
5934-TSSAU,0.101
4159-NAAIX,0.101
8384-FZBJK,0.101
8457-XIGKN,0.101
1237-WIYYZ,0.101
9933-QRGTX,0.101
9822-BIIGN,0.101
5815-HGGHV,0.101
8400-WZICQ,0.101
0098-BOWSO,0.101
3926-YZVVX,0.101
3696-XRIEN,0.101
0320-DWVTU,0.101
4223-BKEOR,0.1
3061-BCKYI,0.1
2023-VQFDL,0.1
8044-BGWPI,0.1
6878-GGDWG,0.1
5172-RKOCB,0.1
0310-SUCIN,0.1
3387-PLKUI,0.1
7654-YWJUF,0.1
8780-RSYYU,0.1
1539-LNKHM,0.1
8942-DBMHZ,0.1
1785-BPHTP,0.1
4730-AWNAU,0.1
8100-HZZLJ,0.1
6752-APNJL,0.099
9386-LDCZR,0.099
5982-FPVQN,0.099
0064-YIJGF,0.099
7839-NUIAA,0.099
6467-CHFZW,0.099
3545-CNWRG,0.099
9054-FOWNV,0.099
7956-XQWGU,0.099
1841-YSJGV,0.099
4657-FWVFY,0.099
0347-UBKUZ,0.099
2368-GAKKQ,0.099
0907-HQNTS,0.099
1074-AMIOH,0.099
9959-WOFKT,0.099
4981-FLTMF,0.098
3442-ZHHCC,0.098
6869-FGJJC,0.098
1527-SXDPN,0.098
5791-KAJFD,0.098
4667-QONEA,0.098
7619-PLRLP,0.098
7483-IQWIB,0.098
6837-BJYDQ,0.098
5522-NYKPB,0.098
9134-WYRVP,0.098
9495-SKLKD,0.098
7217-JYHOQ,0.098
5915-DGNVC,0.098
5616-PRTNT,0.098
0254-KCJGT,0.098
5827-MWCZK,0.098
4973-RLZVI,0.098
3413-DHLPB,0.098
5985-TBABQ,0.098
8404-VLQFB,0.097
4194-WHFCB,0.097
0074-HDKDG,0.097
4001-TSBTV,0.097
8647-SDTWQ,0.097
5989-OMNJE,0.097
4544-RXFMG,0.097
7833-PKIHD,0.097
5846-QFDFI,0.097
5998-DZLYR,0.097
8231-BSWXX,0.097
3370-GQEAL,0.097
5688-KZTSN,0.097
7892-QVYKW,0.097
3055-VTCGS,0.097
6080-TCMYC,0.097
7136-IHZJA,0.097
3192-LNKRK,0.097
4922-CVPDX,0.096
9779-DPNEJ,0.096
4623-ZKHLY,0.096
0083-PIVIK,0.096
7148-XZPHA,0.096
8932-CZHRQ,0.096
8226-BXGES,0.096
5018-LXQQG,0.096
5049-MUBWG,0.096
0027-KWYKW,0.096
8220-OCUFY,0.096
0112-QWPNC,0.096
1064-FBXNK,0.096
4450-MDZFX,0.096
4023-RTIQM,0.096
4767-HZZHQ,0.095
4163-KIUHY,0.095
8314-DPQHL,0.095
6196-HBOBZ,0.095
6211-WWLTF,0.095
7929-SKFGK,0.095
2824-MYYBN,0.095
0484-JPBRU,0.095
6322-HRPFA,0.095
6082-GLJIX,0.095
4079-ULGFR,0.095
5832-EXGTT,0.095
9359-UGBTK,0.095
9730-DRTMJ,0.095
0687-ZVTHB,0.095
4003-OCTMP,0.095
8016-ZMGMO,0.095
9391-TTOYH,0.094
0533-UCAAU,0.094
8777-PVYGU,0.094
2546-KZAAT,0.094
5294-CDGWY,0.094
1104-FEJAM,0.094
6893-ODYYE,0.094
7682-AZNDK,0.094
8591-TKMZH,0.094
3137-NYQQI,0.094
8738-JOKAR,0.094
2325-ZUSFD,0.094
3824-RHKVR,0.094
0594-UFTUL,0.094
5468-BPMMO,0.094
7690-KPNCU,0.094
2054-PJOCK,0.094
0701-RFGFI,0.094
9720-JJJOR,0.093
7449-HVPIV,0.093
1661-CZBAU,0.093
9746-MDMBK,0.093
1171-TYKUR,0.093
0233-FTHAV,0.093
2239-CFOUJ,0.093
3915-ODIYG,0.093
9330-DHBFL,0.093
9251-WNSOD,0.093
3487-EARAT,0.093
4879-GZLFH,0.093
6250-CGGUN,0.093
0993-OSGPT,0.093
2242-MFOTG,0.093
7776-QGYJC,0.092
1930-WNXSB,0.092
9092-GDZKO,0.092
9558-IHEZX,0.092
5060-TQUQN,0.092
5820-PTRYM,0.092
2796-UUZZO,0.092
0961-ZWLVI,0.092
2890-WFBHU,0.092
8201-AAXCB,0.092
9445-ZUEQE,0.092
3161-GETRM,0.092
9570-KYEUA,0.091
0178-SZBHO,0.091
0657-DOGUM,0.091
2985-JUUBZ,0.091
2359-KLTEK,0.091
5977-CKHON,0.091
5131-PONJI,0.091
6738-ISCBM,0.091
5651-YLPRD,0.091
0454-OKRCT,0.091
8329-GWVPJ,0.091
9866-OCCKE,0.091
3404-JNXAX,0.091
0689-DSXGL,0.091
4393-OBCRR,0.091
0913-XWSCN,0.091
8034-RYTVV,0.091
2096-XOTMO,0.091
2672-TGEFF,0.09
9199-PWQVC,0.09
5294-DMSFH,0.09
6194-HBGQN,0.09
3162-ZJZFU,0.09
7550-WIQVA,0.09
3280-MRDOF,0.09
1697-BCSHV,0.09
4385-ZKVNW,0.09
1577-HKTFG,0.09
6838-YAUVY,0.09
7356-IWLFW,0.09
4957-TIALW,0.09
1474-JUWSM,0.09
9207-ZPANB,0.09
6121-TNHBO,0.09
8246-SHFGA,0.09
1353-GHZOS,0.09
8348-JLBUG,0.09
0257-KXZGU,0.09
1088-CNNKB,0.09
0378-XSZPU,0.09
4611-ANLQC,0.09
2348-KCJLT,0.09
8734-FNWVH,0.089
8033-ATFAS,0.089
2408-PSJVE,0.089
6478-HRRCZ,0.089
9470-XCCEM,0.089
1684-FLBGS,0.089
3209-ZPKFI,0.089
8652-YHIYU,0.089
2361-UPSND,0.089
1744-JHKYS,0.089
0943-ZQPXH,0.089
9350-VLHMB,0.089
4835-YSJMR,0.089
5297-MDOIR,0.088
7269-JISCY,0.088
1485-YDHMM,0.088
9146-JRIOX,0.088
8559-WNQZS,0.088
2511-MORQY,0.088
5872-OEQNH,0.088
8672-OAUPW,0.088
3115-JPJDD,0.088
0254-FNMCI,0.088
9142-XMYJH,0.088
5186-PEIZU,0.088
0516-QREYC,0.088
9351-HXDMR,0.088
4389-UEFCZ,0.088
0743-HNPFG,0.088
9070-BCKQP,0.088
8184-WMOFI,0.087
4598-ZADCK,0.087
1154-HYWWO,0.087
0619-OLYUR,0.087
2272-WUSPA,0.087
1708-PBBOA,0.087
7581-EBBOU,0.087
6252-DFGTK,0.087
3354-OADJP,0.087
2245-ADZFJ,0.087
8318-LCNBW,0.087
7191-ADRGF,0.087
0292-WEGCH,0.087
7691-KGKGP,0.087
7356-AYNJP,0.087
3489-VSFRD,0.087
8406-LNMHF,0.087
2243-FNMMI,0.087
8189-DUKMV,0.087
5012-YSPJJ,0.087
5384-ZTTWP,0.086
7919-ZODZZ,0.086
2364-UFROM,0.086
4353-HYOJD,0.086
5663-QBGIS,0.086
3585-YNADK,0.086
1936-CZAKF,0.085
6476-EPYZR,0.085
2239-CGBUZ,0.085
4547-FZJWE,0.085
9000-PLFUZ,0.085
5203-XEHAX,0.085
4808-YNLEU,0.085
7247-XOZPB,0.085
1544-JJMYL,0.085
3752-CQSJI,0.085
8469-SNFFH,0.085
9695-IDRZR,0.084
3190-FZATL,0.084
1271-UODNO,0.084
6778-JFCMK,0.084
9467-ROOLM,0.084
0392-BZIUW,0.084
8035-BUYVG,0.084
3347-YJZZE,0.084
1866-DIOQZ,0.084
9152-AMKAK,0.084
3658-QQJYD,0.084
1140-UKVZG,0.084
5155-AZQPB,0.084
0872-CASZJ,0.084
8782-NUUOL,0.084
8727-XDPUD,0.084
1352-VHKAJ,0.084
4049-ZPALD,0.083
4890-VMUAV,0.083
5716-EZXZN,0.083
4999-IEZLT,0.083
8024-XNAFQ,0.083
1099-BTKWT,0.083
6827-IEAUQ,0.083
3605-JISKB,0.083
3181-MIZBN,0.083
8387-UGUSU,0.082
0942-KOWSM,0.082
0810-DHDBD,0.082
2294-DMMUS,0.082
0104-PPXDV,0.082
6797-LNAQX,0.082
8331-ZXFOE,0.082
5514-YQENT,0.082
5619-XZZKR,0.082
3727-OWVYD,0.082
8099-MZPUJ,0.082
1397-XKKWR,0.082
8984-HPEMB,0.081
9546-KDTRB,0.081
2926-JEJJC,0.081
9411-TPQQV,0.081
0866-QLSIR,0.081
1247-QBVSH,0.081
9209-NWPGU,0.081
1552-TKMXS,0.081
3508-CFVZL,0.08
4776-XSKYQ,0.08
1877-HKBQX,0.08
8879-XUAHX,0.08
9052-DHNKM,0.08
2085-JVGAD,0.08
4854-SSLTN,0.08
2636-SJDOU,0.08
2530-ENDWQ,0.08
9253-VIFJQ,0.08
9553-DLCLU,0.08
1498-DQNRX,0.08
7670-ZBPOQ,0.08
4827-LTQRJ,0.079
3623-FQBOX,0.079
0979-MOZQI,0.079
9924-JPRMC,0.079
9670-BPNXF,0.079
3957-HHLMR,0.079
1043-UXOVO,0.079
1984-GPTEH,0.079
7311-MQJCH,0.079
7945-HLKEA,0.079
6648-INWPS,0.079
1057-FOGLZ,0.078
7375-WMVMT,0.078
5127-BZENZ,0.078
0334-ZFJSR,0.078
0536-ACXIP,0.078
1265-HVPZB,0.078
2639-UGMAZ,0.078
2680-XKKNJ,0.078
0716-BQNDX,0.078
6295-OSINB,0.078
6147-CBCRA,0.078
8752-IMQOS,0.078
8204-TIFGJ,0.078
0727-BNRLG,0.078
0013-SMEOE,0.078
2120-SMPEX,0.077
0164-APGRB,0.077
4829-ZLJTK,0.077
6904-JLBGY,0.077
9139-TWBAS,0.077
6253-WRFHY,0.077
3518-FSTWG,0.077
4686-GEFRM,0.077
5387-ASZNZ,0.077
8975-SKGRX,0.077
8029-XYPWT,0.077
3963-RYFNS,0.077
3258-SYSWS,0.077
3161-ONRWK,0.077
9867-NNXLC,0.077
5327-CNLUQ,0.077
1431-CYWMH,0.076
2171-UDMFD,0.076
9470-YFUYI,0.076
4942-VZZOM,0.076
0142-GVYSN,0.076
4560-WQAQW,0.076
6650-BWFRT,0.076
5135-GRQJV,0.076
8263-QMNTJ,0.076
6506-EYCNH,0.076
0487-VVUVK,0.076
9788-HNGUT,0.076
2667-WYLWJ,0.076
3669-WHAFY,0.076
7253-UVNDW,0.076
0853-TWRVK,0.076
5914-XRFQB,0.075
1779-PWPMG,0.075
2388-LAESQ,0.075
9298-WGMRW,0.075
9357-UJRUN,0.075
4702-HDRKD,0.075
3249-VHRIP,0.075
3011-WQKSZ,0.075
5183-KLYEM,0.075
2380-DAMQP,0.075
1480-BKXGA,0.075
9906-NHHVC,0.075
4615-PIVVU,0.075
8823-RLPWL,0.075
8610-ZIKJJ,0.075
7102-JJVTX,0.075
9680-NIAUV,0.075
6919-ELBGL,0.075
8224-UAXBZ,0.075
8628-MFKAX,0.075
8152-VETUR,0.075
2927-CVULT,0.074
0906-QVPMS,0.074
4830-FAXFM,0.074
1741-WTPON,0.074
3740-RLMVT,0.074
7542-CYDDM,0.074
5038-ETMLM,0.074
4549-ZDQYY,0.074
1099-GODLO,0.074
6260-XLACS,0.074
4376-KFVRS,0.074
9046-JBFWA,0.074
9637-CDTKZ,0.074
5451-YHYPW,0.074
4445-KWOKW,0.074
8670-ERCJH,0.074
4872-VXRIL,0.074
2121-JAFOM,0.074
0378-CJKPV,0.074
7032-LMBHI,0.074
5414-OFQCB,0.074
8454-AATJP,0.074
9239-GZHZE,0.074
3174-AKMAS,0.073
4859-ZSRDZ,0.073
0536-BGFMZ,0.073
7940-UQQUG,0.073
2434-EEVDB,0.073
9968-FFVVH,0.073
5917-HBSDW,0.073
7359-WWYJV,0.073
7168-HDQHG,0.073
1159-WFSGR,0.073
7691-XVTZH,0.073
8513-OLYGY,0.073
4137-JOPHL,0.072
8668-KNZTI,0.072
9967-ATRFS,0.072
7029-IJEJK,0.072
6242-FEGFD,0.072
5055-BRMNE,0.071
5724-BIDBU,0.071
6872-HXFNF,0.071
6286-ZHAOK,0.071
5671-RQRLP,0.071
9150-HEPMB,0.071
0661-WCQNQ,0.071
3374-PZLXD,0.071
3043-SUDUA,0.071
2581-VKIRT,0.071
4622-YNKIJ,0.071
5844-QVTAT,0.07
5857-XRECV,0.07
9046-DQMTP,0.07
8434-PNQZX,0.07
7663-YJHSN,0.07
6094-ZIVKX,0.07
2812-ENYMO,0.07
5546-BYZSM,0.069
2316-ESMLS,0.069
2862-JVEOY,0.069
4198-VFOEA,0.069
2521-NPUZR,0.069
2129-ALKBS,0.069
1752-OZXFY,0.069
1866-ZSLJM,0.069
7435-ZNUYY,0.069
2710-WYVXG,0.069
2676-SSLTO,0.069
4825-XJGDM,0.068
6993-YCOBK,0.068
6586-PSJOX,0.068
2789-CZANW,0.068
9803-FTJCG,0.068
9220-ZNKJI,0.068
8466-PZBLH,0.068
6685-GBWJZ,0.068
7025-WCBNE,0.068
1139-WUOAH,0.068
2351-RRBUE,0.068
2834-JKOOW,0.067
8745-PVESG,0.067
8815-LMFLX,0.067
0895-UADGO,0.067
3134-DSHVC,0.067
7107-UBYKY,0.066
3933-DQPWX,0.066
2550-QHZGP,0.066
3705-RHRFR,0.066
0373-AIVNJ,0.066
7244-QWYHG,0.066
7047-YXDMZ,0.066
8963-MQVYN,0.066
6682-VCIXC,0.066
5808-TOTXO,0.066
2483-XSSMZ,0.065
7795-CFOCW,0.065
7353-YOWFP,0.065
6900-RBKER,0.065
2958-NHPPS,0.065
3401-URHDA,0.065
9845-PEEKO,0.065
5327-XOKKY,0.065
3474-BAFSJ,0.065
8166-ZZTFS,0.064
7746-QYVCO,0.064
2969-VAPYH,0.064
9575-IWCAZ,0.064
8630-QSGXK,0.064
6726-NNFWD,0.064
4018-KJYUY,0.064
0487-CRLZF,0.063
2878-RMWXY,0.063
2282-YGNOR,0.063
9860-LISIZ,0.062
2144-ESWKO,0.062
4054-CUMIA,0.062
5753-QQWPW,0.062
9987-LUTYD,0.062
9313-CDOGY,0.062
8883-GRDWQ,0.062
9473-CBZOP,0.061
9313-QOLTZ,0.061
1226-JZNKR,0.061
5260-UMPWX,0.061
7407-SUJIZ,0.061
8849-PRIQJ,0.061
8809-XKHMD,0.061
8871-JLMHM,0.061
0357-NVCRI,0.06
6023-GSSXW,0.06
3259-KNMRR,0.06
5701-GUXDC,0.06
5676-CFLYY,0.06
7812-FZHPE,0.06
5442-BXVND,0.06
1972-XMUWV,0.06
3882-IYOIJ,0.06
3633-CDBUW,0.06
8792-AOROI,0.059
4565-EVZMJ,0.059
9127-QRZMH,0.059
4597-ELFTS,0.059
6701-DHKWQ,0.059
6339-TBELP,0.059
8587-XYZSF,0.059
0864-FVJNJ,0.059
6461-PPAXN,0.059
1051-EQPZR,0.059
7338-ERIVA,0.058
1552-CZCLL,0.058
3486-KHMLI,0.058
4868-AADLV,0.058
6509-TSGWN,0.058
0617-AQNWT,0.058
8680-CGLTP,0.058
1222-KJNZD,0.058
3898-BSJYF,0.058
4712-UYOOI,0.058
7995-ZHHNZ,0.058
7677-SJJJK,0.057
9926-PJHDQ,0.057
0604-THJFP,0.057
8383-SGHJU,0.057
7501-IWUNG,0.057
9498-FIMXL,0.057
1488-SYSFC,0.057
3800-LYTRK,0.057
3638-WEABW,0.057
3911-RSNHI,0.057
5575-GNVDE,0.057
2040-LDIWQ,0.057
0707-HOVVN,0.057
9102-OXKFY,0.057
5245-VDBUR,0.056
4203-QGNZA,0.056
7010-ZMVBF,0.056
4654-GGUII,0.056
8109-YUOHE,0.056
0230-UBYPQ,0.056
0181-RITDD,0.056
6234-RAAPL,0.056
5329-KRDTM,0.055
1265-BCFEO,0.055
5161-UBZXI,0.055
4751-ERMAN,0.055
6543-JXSOO,0.055
0114-IGABW,0.055
6435-VWCCY,0.055
9066-QRSDU,0.055
2123-VSCOT,0.055
0214-JHPFW,0.055
6131-IUNXN,0.055
3500-NSDOA,0.054
5170-PTRKA,0.054
1525-LNLOJ,0.054
9541-PWTWO,0.054
9928-BZVLZ,0.054
0479-HMSWA,0.054
0813-TAXXS,0.054
4648-YPBTM,0.054
1325-USMEC,0.053
7138-GIRSH,0.053
3530-VWVGU,0.053
1163-VIPRI,0.053
0023-UYUPN,0.053
0019-EFAEP,0.053
6549-BTYPG,0.053
5372-FBKBN,0.053
0078-XZMHT,0.053
4526-RMTLL,0.053
6152-ONASV,0.053
8681-ICONS,0.053
9281-CEDRU,0.053
7089-RKVSZ,0.053
1122-YJBCS,0.053
0580-PIQHM,0.052
9350-ZXYJC,0.052
5394-MEITZ,0.052
2164-SOQXL,0.052
0248-PGHBZ,0.052
2126-GSEGL,0.052
8075-GXIUB,0.052
6505-OZNPG,0.052
5816-JMLGY,0.052
1956-YIFGE,0.052
7801-CEDNV,0.052
6674-KVJHG,0.052
3750-YHRYO,0.052
8181-YHCMF,0.052
7325-ENZFI,0.052
1337-BOZWO,0.052
8766-PAFNE,0.052
7005-CYUIL,0.051
1760-CAZHT,0.051
8595-SIZNC,0.051
0440-EKDCF,0.051
6202-JVYEU,0.051
5781-BKHOP,0.051
9479-HYNYL,0.051
5512-IDZEI,0.051
0323-XWWTN,0.051
5197-LQXXH,0.051
3823-KYNQY,0.051
7017-VFHAY,0.051
2430-RRYUW,0.051
6631-HMANX,0.051
1839-UMACK,0.051
3739-YBWAB,0.051
3067-SVMTC,0.05
8480-PPONV,0.05
2990-OGYTD,0.05
8292-FRFZQ,0.05
8050-WYBND,0.05
6732-VAILE,0.05
6681-ZSEXG,0.05
3649-JPUGY,0.05
3547-LQRIK,0.05
6339-RZCBJ,0.05
6616-AALSR,0.05
2612-PHGOX,0.05
6371-NZYEG,0.05
6174-NRBTZ,0.049
1038-RQOST,0.049
3654-ARMGP,0.049
2696-ECXKC,0.049
5893-PYOLZ,0.049
7492-TAFJD,0.049
8570-KLJYJ,0.049
6953-PBDIN,0.049
6516-NKQBO,0.049
3096-WPXBT,0.049
2302-OUZXB,0.049
6551-ZCOTS,0.048
8958-JPTRR,0.048
9339-FIIJL,0.048
3617-XLSGQ,0.048
2753-JMMCV,0.048
3468-DRVQJ,0.048
6388-TABGU,0.048
5961-VUSRV,0.048
2188-SXWVT,0.048
3887-PBQAO,0.048
6810-VCAEX,0.048
0556-FJEGU,0.048
6814-ZPWFQ,0.048
0519-DRGTI,0.048
2039-JONDJ,0.048
5578-NKCXI,0.048
0203-HHYIJ,0.048
8390-FESFV,0.048
0121-SNYRK,0.048
9067-YGSCA,0.047
2673-ZALNP,0.047
4737-HOBAX,0.047
3766-EJLFL,0.047
8060-HIWJJ,0.047
3551-GAEGL,0.047
6016-LVTJQ,0.047
9796-MVYXX,0.047
1090-PYKCI,0.047
5003-XZWWO,0.047
9184-GALIL,0.047
6754-LZUKA,0.046
4513-CXYIX,0.046
3146-JTQHR,0.046
2809-ILCYT,0.046
8631-XVRZL,0.046
5125-CNDSP,0.046
3400-ESFUW,0.046
6870-ZWMNX,0.046
4403-BWPAY,0.046
4803-LBYPN,0.046
1937-OTUKY,0.046
0412-UCCNP,0.046
5150-LJNSR,0.046
1038-ZAGBI,0.046
5451-MHQOF,0.046
5095-ETBRJ,0.046
7301-ABVAD,0.046
2332-TODQS,0.046
1680-VDCWW,0.046
5792-JALQC,0.045
2632-IVXVF,0.045
2969-WGHQO,0.045
8042-RNLKO,0.045
0516-OOHAR,0.045
8332-OSJDW,0.045
3378-AJRAO,0.045
7826-VVKWT,0.045
1442-OKRJE,0.045
8947-YRTDV,0.045
6924-TDGMT,0.045
3422-WJOYD,0.045
4538-WNTMJ,0.044
1455-HFBXA,0.044
4121-AGSIN,0.044
3506-OVLKD,0.044
6668-CNMFP,0.044
6114-TCFID,0.043
9610-WCESF,0.043
4815-TUMEQ,0.043
3399-BMLVW,0.043
2190-PHBHR,0.043
6532-YLWSI,0.043
1545-JFUML,0.042
8915-NNTRC,0.042
7173-TETGO,0.042
4291-HYEBC,0.042
4584-LBNMK,0.042
3253-HKOKL,0.042
2495-TTHBQ,0.042
6765-MBQNU,0.042
0014-BMAQU,0.042
4318-RAJVY,0.042
3865-YIOTT,0.042
0513-RBGPE,0.042
9885-MFVSU,0.042
3482-ABPKK,0.042
2662-NNTDK,0.041
3251-YMVWZ,0.041
9912-OMZDS,0.041
5153-LXKDT,0.041
9891-NQDBD,0.041
7779-ORAEL,0.041
6504-VBLFL,0.041
5458-CQJTA,0.04
7722-CVFXN,0.04
4381-MHQDC,0.04
5313-FPXWG,0.04
8208-EUMTE,0.04
0784-GTUUK,0.04
3298-QEICA,0.04
4163-NCJAK,0.04
9361-YNQWJ,0.04
3935-TBRZZ,0.04
2999-AANRQ,0.04
1545-ACTAS,0.04
5789-LDFXO,0.039
4567-AKPIA,0.039
1022-RKXDR,0.039
4116-IQRFR,0.039
3324-OIRTO,0.039
2580-ASVVY,0.039
1407-DIGZV,0.039
3705-PSNGL,0.039
8174-TBVCF,0.039
1448-CYWKC,0.039
3567-PQTSO,0.039
0742-LAFQK,0.039
8461-EFQYM,0.039
9236-NDUCW,0.039
5837-LXSDN,0.039
9750-BOOHV,0.039
1004-NOZNR,0.039
6242-SGYTS,0.039
0489-WMEMG,0.038
5777-ZPQNC,0.038
8580-QVLOC,0.038
1174-FGIFN,0.038
2324-AALNO,0.038
4531-AUZNK,0.038
7471-WNSUF,0.038
6603-YRDCJ,0.038
7446-KQISO,0.038
2225-ZRGSG,0.037
1430-SFQSA,0.037
1131-ALZWV,0.037
3841-NFECX,0.037
9402-ROUMJ,0.037
1952-DVVSW,0.037
5324-KTGCG,0.037
7073-QETQY,0.037
6374-AFWOX,0.037
4826-DXMUP,0.037
5726-CVNYA,0.037
1763-KUAAW,0.036
7163-OCEQI,0.036
7284-ZZLOH,0.036
4312-GVYNH,0.036
0036-IHMOT,0.036
8319-QBEHW,0.036
8311-UEUAB,0.036
6922-NCEDI,0.036
4644-PIZRT,0.036
1821-BUCWY,0.036
9391-LMANN,0.036
5656-MJEFC,0.036
4815-YOSUK,0.036
0731-EBJQB,0.036
1371-OJCEK,0.036
8592-PLTMQ,0.036
3057-VJJQE,0.036
2057-BOYKM,0.036
7665-VIGUD,0.036
1915-OAKWD,0.036
6510-UPNKS,0.036
6120-RJKLU,0.036
7544-ZVIKX,0.036
6445-TNRXS,0.036
